0.000000e+00 4.050000e-01 8.100000e-01 9.500000e-01 1.900000e+00
0.000000e+00 3.967729e-01 7.453521e-01 1.032271e+00 2.546479e+00
1.000001e-01 4.065963e-01 7.695851e-01 9.340370e-01 2.304149e+00
2.000001e-01 4.154848e-01 7.915120e-01 8.451516e-01 2.084880e+00
3.000002e-01 4.235275e-01 8.113522e-01 7.647247e-01 1.886478e+00
4.000003e-01 4.308049e-01 8.293044e-01 6.919515e-01 1.706956e+00
5.000003e-01 4.373896e-01 8.455483e-01 6.261036e-01 1.544517e+00
6.000004e-01 4.433478e-01 8.602463e-01 5.665219e-01 1.397537e+00
7.000005e-01 4.487390e-01 8.735456e-01 5.126102e-01 1.264544e+00
8.000005e-01 4.536171e-01 8.855794e-01 4.638288e-01 1.144206e+00
9.000006e-01 4.580310e-01 8.964679e-01 4.196897e-01 1.035321e+00
1.000001e+00 4.620249e-01 9.063203e-01 3.797509e-01 9.367967e-01
1.100001e+00 4.656387e-01 9.152351e-01 3.436128e-01 8.476486e-01
1.200001e+00 4.689086e-01 9.233016e-01 3.109137e-01 7.669842e-01
1.300001e+00 4.718674e-01 9.306004e-01 2.813263e-01 6.939959e-01
1.400001e+00 4.745445e-01 9.372047e-01 2.545546e-01 6.279534e-01
1.500001e+00 4.769670e-01 9.431804e-01 2.303305e-01 5.681957e-01
1.600001e+00 4.791588e-01 9.485875e-01 2.084116e-01 5.141247e-01
1.700001e+00 4.811421e-01 9.534801e-01 1.885786e-01 4.651993e-01
1.800001e+00 4.829367e-01 9.579070e-01 1.706330e-01 4.209297e-01
1.900001e+00 4.845605e-01 9.619127e-01 1.543951e-01 3.808729e-01
2.000001e+00 4.860298e-01 9.655372e-01 1.397024e-01 3.446280e-01
2.100001e+00 4.873592e-01 9.688168e-01 1.264080e-01 3.118323e-01
2.200001e+00 4.885621e-01 9.717842e-01 1.143787e-01 2.821575e-01
2.300002e+00 4.896506e-01 9.744693e-01 1.034941e-01 2.553067e-01
2.400002e+00 4.906355e-01 9.768989e-01 9.364533e-02 2.310110e-01
2.500002e+00 4.915266e-01 9.790973e-01 8.473379e-02 2.090274e-01
2.600002e+00 4.923330e-01 9.810864e-01 7.667030e-02 1.891358e-01
2.700002e+00 4.930626e-01 9.828863e-01 6.937415e-02 1.711371e-01
2.800002e+00 4.937228e-01 9.845149e-01 6.277232e-02 1.548513e-01
2.900002e+00 4.943201e-01 9.859885e-01 5.679874e-02 1.401152e-01
3.000002e+00 4.948606e-01 9.873219e-01 5.139363e-02 1.267815e-01
3.100002e+00 4.953497e-01 9.885283e-01 4.650287e-02 1.147166e-01
3.200002e+00 4.957922e-01 9.896200e-01 4.207754e-02 1.037999e-01
3.300002e+00 4.961927e-01 9.906078e-01 3.807333e-02 9.392201e-02
3.400002e+00 4.965550e-01 9.915016e-01 3.445017e-02 8.498414e-02
3.500002e+00 4.968828e-01 9.923103e-01 3.117180e-02 7.689683e-02
3.600002e+00 4.971795e-01 9.930421e-01 2.820541e-02 6.957912e-02
3.700002e+00 4.974479e-01 9.937042e-01 2.552131e-02 6.295779e-02
3.800002e+00 4.976907e-01 9.943033e-01 2.309263e-02 5.696656e-02
3.900003e+00 4.979105e-01 9.948455e-01 2.089508e-02 5.154547e-02
4.000003e+00 4.981093e-01 9.953360e-01 1.890665e-02 4.664027e-02
4.100003e+00 4.982893e-01 9.957798e-01 1.710744e-02 4.220186e-02
4.200003e+00 4.984521e-01 9.961814e-01 1.547945e-02 3.818582e-02
4.300003e+00 4.985994e-01 9.965448e-01 1.400638e-02 3.455195e-02
4.400003e+00 4.987326e-01 9.968736e-01 1.267350e-02 3.126390e-02
4.500003e+00 4.988533e-01 9.971711e-01 1.146746e-02 2.828874e-02
4.600003e+00 4.989624e-01 9.974403e-01 1.037618e-02 2.559671e-02
4.700003e+00 4.990611e-01 9.976839e-01 9.388758e-03 2.316086e-02
4.800003e+00 4.991505e-01 9.979043e-01 8.495299e-03 2.095681e-02
4.900003e+00 4.992313e-01 9.981037e-01 7.686864e-03 1.896251e-02
5.000003e+00 4.993045e-01 9.982842e-01 6.955362e-03 1.715798e-02
5.100003e+00 4.993707e-01 9.984475e-01 6.293471e-03 1.552519e-02
5.200003e+00 4.994305e-01 9.985952e-01 5.694568e-03 1.404777e-02
5.300003e+00 4.994847e-01 9.987289e-01 5.152658e-03 1.271095e-02
5.400004e+00 4.995338e-01 9.988499e-01 4.662317e-03 1.150134e-02
5.500004e+00 4.995781e-01 9.989593e-01 4.218639e-03 1.040684e-02
5.600004e+00 4.996183e-01 9.990584e-01 3.817182e-03 9.416498e-03
5.700004e+00 4.996546e-01 9.991480e-01 3.453929e-03 8.520399e-03
5.800004e+00 4.996875e-01 9.992290e-01 3.125244e-03 7.709576e-03
5.900004e+00 4.997172e-01 9.993024e-01 2.827837e-03 6.975912e-03
6.000004e+00 4.997441e-01 9.993688e-01 2.558733e-03 6.312066e-03
6.100004e+00 4.997685e-01 9.994289e-01 2.315237e-03 5.711393e-03
6.200004e+00 4.997905e-01 9.994832e-01 2.094913e-03 5.167882e-03
6.300004e+00 4.998104e-01 9.995324e-01 1.895556e-03 4.676092e-03
6.400004e+00 4.998285e-01 9.995769e-01 1.715170e-03 4.231103e-03
6.500004e+00 4.998448e-01 9.996172e-01 1.551949e-03 3.828460e-03
6.600004e+00 4.998596e-01 9.996536e-01 1.404262e-03 3.464134e-03
6.700004e+00 4.998729e-01 9.996866e-01 1.270629e-03 3.134478e-03
6.800004e+00 4.998850e-01 9.997164e-01 1.149712e-03 2.836192e-03
6.900005e+00 4.998960e-01 9.997434e-01 1.040303e-03 2.566293e-03
7.000005e+00 4.999059e-01 9.997678e-01 9.413046e-04 2.322078e-03
7.100005e+00 4.999148e-01 9.997899e-01 8.517276e-04 2.101103e-03
7.200005e+00 4.999229e-01 9.998099e-01 7.706749e-04 1.901156e-03
7.300005e+00 4.999303e-01 9.998280e-01 6.973355e-04 1.720237e-03
7.400005e+00 4.999369e-01 9.998443e-01 6.309752e-04 1.556535e-03
7.500005e+00 4.999429e-01 9.998592e-01 5.709299e-04 1.408411e-03
7.600005e+00 4.999483e-01 9.998726e-01 5.165987e-04 1.274383e-03
7.700005e+00 4.999533e-01 9.998847e-01 4.674378e-04 1.153109e-03
7.800005e+00 4.999577e-01 9.998957e-01 4.229552e-04 1.043376e-03
7.900005e+00 4.999617e-01 9.999056e-01 3.827057e-04 9.440858e-04
8.000005e+00 4.999654e-01 9.999146e-01 3.462864e-04 8.542441e-04
8.100005e+00 4.999687e-01 9.999227e-01 3.133329e-04 7.729520e-04
8.200005e+00 4.999716e-01 9.999301e-01 2.835153e-04 6.993958e-04
8.300005e+00 4.999743e-01 9.999367e-01 2.565352e-04 6.328395e-04
8.400006e+00 4.999768e-01 9.999427e-01 2.321226e-04 5.726168e-04
8.500006e+00 4.999790e-01 9.999482e-01 2.100332e-04 5.181251e-04
8.600006e+00 4.999810e-01 9.999531e-01 1.900459e-04 4.688189e-04
8.700006e+00 4.999828e-01 9.999576e-01 1.719607e-04 4.242049e-04
8.800006e+00 4.999844e-01 9.999616e-01 1.555964e-04 3.838364e-04
8.900006e+00 4.999859e-01 9.999653e-01 1.407895e-04 3.473095e-04
9.000006e+00 4.999873e-01 9.999686e-01 1.273916e-04 3.142586e-04
9.100006e+00 4.999885e-01 9.999716e-01 1.152686e-04 2.843530e-04
9.200006e+00 4.999896e-01 9.999743e-01 1.042994e-04 2.572932e-04
9.300006e+00 4.999906e-01 9.999767e-01 9.437397e-05 2.328085e-04
9.400006e+00 4.999915e-01 9.999789e-01 8.539309e-05 2.106538e-04
9.500006e+00 4.999923e-01 9.999809e-01 7.726686e-05 1.906074e-04
9.600006e+00 4.999930e-01 9.999828e-01 6.991394e-05 1.724687e-04
9.700006e+00 4.999937e-01 9.999844e-01 6.326075e-05 1.560561e-04
9.800006e+00 4.999943e-01 9.999859e-01 5.724069e-05 1.412054e-04
9.900006e+00 4.999948e-01 9.999872e-01 5.179351e-05 1.277680e-04
