0.000000e+00 4.900500e-01 9.801000e-01 9.950000e-01 1.990000e+00
0.000000e+00 4.900499e-01 9.801633e-01 9.950054e-01 1.983666e+00
1.000054e-01 4.908507e-01 9.801177e-01 9.149337e-01 1.988232e+00
2.000108e-01 4.916486e-01 9.806177e-01 8.351420e-01 1.938232e+00
3.000162e-01 4.924121e-01 9.817946e-01 7.587932e-01 1.820543e+00
4.000216e-01 4.931213e-01 9.832467e-01 6.878676e-01 1.675335e+00
5.000271e-01 4.937707e-01 9.847262e-01 6.229294e-01 1.527375e+00
6.000325e-01 4.943614e-01 9.861331e-01 5.638601e-01 1.386691e+00
7.000379e-01 4.948971e-01 9.874338e-01 5.102856e-01 1.256623e+00
8.000433e-01 4.953824e-01 9.886219e-01 4.617583e-01 1.137806e+00
9.000487e-01 4.958217e-01 9.897016e-01 4.178283e-01 1.029838e+00
1.000054e+00 4.962193e-01 9.906804e-01 3.780704e-01 9.319587e-01
1.100060e+00 4.965791e-01 9.915668e-01 3.420928e-01 8.433184e-01
1.200065e+00 4.969046e-01 9.923692e-01 3.095376e-01 7.630831e-01
1.300070e+00 4.971992e-01 9.930953e-01 2.800801e-01 6.904710e-01
1.400076e+00 4.974657e-01 9.937524e-01 2.534258e-01 6.247641e-01
1.500081e+00 4.977069e-01 9.943469e-01 2.293079e-01 5.653083e-01
1.600087e+00 4.979251e-01 9.948849e-01 2.074853e-01 5.115099e-01
1.700092e+00 4.981226e-01 9.953717e-01 1.877395e-01 4.628310e-01
1.800097e+00 4.983013e-01 9.958122e-01 1.698728e-01 4.187846e-01
1.900103e+00 4.984629e-01 9.962107e-01 1.537064e-01 3.789300e-01
2.000108e+00 4.986092e-01 9.965713e-01 1.390786e-01 3.428682e-01
2.100114e+00 4.987416e-01 9.968976e-01 1.258428e-01 3.102383e-01
2.200119e+00 4.988613e-01 9.971929e-01 1.138667e-01 2.807137e-01
2.300124e+00 4.989697e-01 9.974600e-01 1.030303e-01 2.539989e-01
2.400130e+00 4.990677e-01 9.977017e-01 9.322513e-02 2.298265e-01
2.500135e+00 4.991565e-01 9.979205e-01 8.435313e-02 2.079545e-01
2.600141e+00 4.992367e-01 9.981184e-01 7.632545e-02 1.881640e-01
2.700146e+00 4.993094e-01 9.982974e-01 6.906175e-02 1.702569e-01
2.800152e+00 4.993751e-01 9.984595e-01 6.248932e-02 1.540540e-01
2.900157e+00 4.994346e-01 9.986061e-01 5.654237e-02 1.393930e-01
3.000162e+00 4.994884e-01 9.987387e-01 5.116137e-02 1.261273e-01
3.100168e+00 4.995371e-01 9.988588e-01 4.629247e-02 1.141241e-01
3.200173e+00 4.995811e-01 9.989674e-01 4.188694e-02 1.032632e-01
3.300179e+00 4.996210e-01 9.990656e-01 3.790066e-02 9.343592e-02
3.400184e+00 4.996571e-01 9.991546e-01 3.429375e-02 8.454386e-02
3.500189e+00 4.996897e-01 9.992350e-01 3.103010e-02 7.649803e-02
3.600195e+00 4.997192e-01 9.993078e-01 2.807705e-02 6.921791e-02
3.700200e+00 4.997459e-01 9.993737e-01 2.540502e-02 6.263061e-02
3.800206e+00 4.997701e-01 9.994333e-01 2.298729e-02 5.667021e-02
3.900211e+00 4.997920e-01 9.994872e-01 2.079965e-02 5.127705e-02
4.000216e+00 4.998118e-01 9.995360e-01 1.882020e-02 4.639715e-02
4.100222e+00 4.998297e-01 9.995802e-01 1.702913e-02 4.198165e-02
4.200227e+00 4.998459e-01 9.996201e-01 1.540851e-02 3.798636e-02
4.300233e+00 4.998606e-01 9.996563e-01 1.394212e-02 3.437129e-02
4.400238e+00 4.998738e-01 9.996890e-01 1.261528e-02 3.110026e-02
4.500244e+00 4.998859e-01 9.997186e-01 1.141472e-02 2.814053e-02
4.600249e+00 4.998967e-01 9.997454e-01 1.032841e-02 2.546247e-02
4.700254e+00 4.999065e-01 9.997696e-01 9.345480e-03 2.303927e-02
4.800260e+00 4.999154e-01 9.997915e-01 8.456094e-03 2.084668e-02
4.900265e+00 4.999235e-01 9.998114e-01 7.651349e-03 1.886275e-02
5.000271e+00 4.999308e-01 9.998293e-01 6.923190e-03 1.706763e-02
5.100276e+00 4.999374e-01 9.998456e-01 6.264327e-03 1.544335e-02
5.200281e+00 4.999433e-01 9.998603e-01 5.668167e-03 1.397364e-02
5.300287e+00 4.999487e-01 9.998736e-01 5.128742e-03 1.264381e-02
5.400292e+00 4.999536e-01 9.998856e-01 4.640652e-03 1.144053e-02
5.500298e+00 4.999580e-01 9.998965e-01 4.199013e-03 1.035176e-02
5.600303e+00 4.999620e-01 9.999063e-01 3.799404e-03 9.366611e-03
5.700308e+00 4.999656e-01 9.999152e-01 3.437824e-03 8.475214e-03
5.800314e+00 4.999689e-01 9.999233e-01 3.110655e-03 7.668650e-03
5.900319e+00 4.999719e-01 9.999306e-01 2.814622e-03 6.938843e-03
6.000325e+00 4.999745e-01 9.999372e-01 2.546761e-03 6.278491e-03
6.100330e+00 4.999770e-01 9.999432e-01 2.304392e-03 5.680983e-03
6.200336e+00 4.999791e-01 9.999486e-01 2.085089e-03 5.140338e-03
6.300341e+00 4.999811e-01 9.999535e-01 1.886657e-03 4.651145e-03
6.400346e+00 4.999829e-01 9.999579e-01 1.707108e-03 4.208507e-03
6.500352e+00 4.999846e-01 9.999619e-01 1.544647e-03 3.807994e-03
6.600357e+00 4.999860e-01 9.999655e-01 1.397647e-03 3.445597e-03
6.700363e+00 4.999874e-01 9.999688e-01 1.264636e-03 3.117688e-03
6.800368e+00 4.999886e-01 9.999718e-01 1.144284e-03 2.820986e-03
6.900373e+00 4.999896e-01 9.999745e-01 1.035385e-03 2.552520e-03
7.000379e+00 4.999906e-01 9.999769e-01 9.368504e-04 2.309603e-03
7.100384e+00 4.999915e-01 9.999791e-01 8.476927e-04 2.089804e-03
7.200390e+00 4.999923e-01 9.999811e-01 7.670200e-04 1.890922e-03
7.300395e+00 4.999931e-01 9.999829e-01 6.940246e-04 1.710968e-03
7.400400e+00 4.999937e-01 9.999845e-01 6.279760e-04 1.548140e-03
7.500406e+00 4.999943e-01 9.999860e-01 5.682131e-04 1.400807e-03
7.600411e+00 4.999949e-01 9.999873e-01 5.141377e-04 1.267496e-03
7.700417e+00 4.999953e-01 9.999885e-01 4.652085e-04 1.146871e-03
7.800422e+00 4.999958e-01 9.999896e-01 4.209358e-04 1.037727e-03
7.900428e+00 4.999962e-01 9.999906e-01 3.808764e-04 9.389687e-04
