0.000000e+00 4.990005e-01 9.980010e-01 9.995000e-01 1.999000e+00
0.000000e+00 4.989671e-01 9.974535e-01 1.032935e+00 2.546479e+00
1.000054e-01 4.990654e-01 9.976959e-01 9.346333e-01 2.304137e+00
2.000108e-01 4.991543e-01 9.979151e-01 8.456866e-01 2.084858e+00
3.000162e-01 4.992348e-01 9.981136e-01 7.652048e-01 1.886447e+00
4.000216e-01 4.993076e-01 9.982931e-01 6.923822e-01 1.706919e+00
5.000271e-01 4.993735e-01 9.984555e-01 6.264899e-01 1.544476e+00
6.000325e-01 4.994331e-01 9.986025e-01 5.668684e-01 1.397492e+00
7.000379e-01 4.994871e-01 9.987355e-01 5.129210e-01 1.264496e+00
8.000433e-01 4.995359e-01 9.988558e-01 4.641076e-01 1.144157e+00
9.000487e-01 4.995801e-01 9.989647e-01 4.199396e-01 1.035271e+00
1.000054e+00 4.996200e-01 9.990633e-01 3.799750e-01 9.367466e-01
1.100060e+00 4.996562e-01 9.991524e-01 3.438138e-01 8.475988e-01
1.200065e+00 4.996889e-01 9.992331e-01 3.110939e-01 7.669350e-01
1.300070e+00 4.997185e-01 9.993061e-01 2.814879e-01 6.939477e-01
1.400076e+00 4.997453e-01 9.993721e-01 2.546994e-01 6.279064e-01
1.500081e+00 4.997695e-01 9.994318e-01 2.304603e-01 5.681502e-01
1.600087e+00 4.997915e-01 9.994859e-01 2.085280e-01 5.140807e-01
1.700092e+00 4.998113e-01 9.995348e-01 1.886829e-01 4.651570e-01
1.800097e+00 4.998293e-01 9.995791e-01 1.707264e-01 4.208892e-01
1.900103e+00 4.998455e-01 9.996192e-01 1.544788e-01 3.808342e-01
2.000108e+00 4.998602e-01 9.996554e-01 1.397774e-01 3.445912e-01
2.100114e+00 4.998735e-01 9.996882e-01 1.264752e-01 3.117973e-01
2.200119e+00 4.998856e-01 9.997179e-01 1.144389e-01 2.821243e-01
2.300124e+00 4.998965e-01 9.997447e-01 1.035480e-01 2.552753e-01
2.400130e+00 4.999063e-01 9.997690e-01 9.369360e-02 2.309814e-01
2.500135e+00 4.999152e-01 9.997910e-01 8.477701e-02 2.089995e-01
2.600141e+00 4.999233e-01 9.998109e-01 7.670900e-02 1.891095e-01
2.700146e+00 4.999306e-01 9.998289e-01 6.940880e-02 1.711124e-01
2.800152e+00 4.999372e-01 9.998452e-01 6.280334e-02 1.548281e-01
2.900157e+00 4.999432e-01 9.998599e-01 5.682650e-02 1.400935e-01
3.000162e+00 4.999486e-01 9.998732e-01 5.141847e-02 1.267611e-01
3.100168e+00 4.999535e-01 9.998853e-01 4.652510e-02 1.146976e-01
3.200173e+00 4.999579e-01 9.998962e-01 4.209742e-02 1.037821e-01
3.300179e+00 4.999619e-01 9.999061e-01 3.809112e-02 9.390544e-02
3.400184e+00 4.999655e-01 9.999150e-01 3.446608e-02 8.496870e-02
3.500189e+00 4.999688e-01 9.999231e-01 3.118603e-02 7.688244e-02
3.600195e+00 4.999718e-01 9.999304e-01 2.821814e-02 6.956573e-02
3.700200e+00 4.999745e-01 9.999371e-01 2.553269e-02 6.294534e-02
3.800206e+00 4.999769e-01 9.999430e-01 2.310281e-02 5.695499e-02
3.900211e+00 4.999791e-01 9.999485e-01 2.090417e-02 5.153473e-02
4.000216e+00 4.999811e-01 9.999534e-01 1.891477e-02 4.663030e-02
4.100222e+00 4.999829e-01 9.999578e-01 1.711470e-02 4.219261e-02
4.200227e+00 4.999845e-01 9.999618e-01 1.548594e-02 3.817724e-02
4.300233e+00 4.999860e-01 9.999655e-01 1.401218e-02 3.454401e-02
4.400238e+00 4.999873e-01 9.999687e-01 1.267868e-02 3.125655e-02
4.500244e+00 4.999885e-01 9.999717e-01 1.147208e-02 2.828194e-02
4.600249e+00 4.999896e-01 9.999744e-01 1.038031e-02 2.559042e-02
4.700254e+00 4.999906e-01 9.999768e-01 9.392442e-03 2.315504e-02
4.800260e+00 4.999915e-01 9.999790e-01 8.498587e-03 2.095144e-02
4.900265e+00 4.999923e-01 9.999810e-01 7.689798e-03 1.895754e-02
5.000271e+00 4.999930e-01 9.999828e-01 6.957980e-03 1.715340e-02
5.100276e+00 4.999937e-01 9.999845e-01 6.295806e-03 1.552095e-02
5.200281e+00 4.999943e-01 9.999860e-01 5.696650e-03 1.404386e-02
5.300287e+00 4.999948e-01 9.999873e-01 5.154514e-03 1.270734e-02
5.400292e+00 4.999953e-01 9.999885e-01 4.663972e-03 1.149802e-02
5.500298e+00 4.999958e-01 9.999896e-01 4.220114e-03 1.040378e-02
5.600303e+00 4.999962e-01 9.999906e-01 3.818496e-03 9.413679e-03
5.700308e+00 4.999965e-01 9.999915e-01 3.455099e-03 8.517803e-03
5.800314e+00 4.999969e-01 9.999923e-01 3.126286e-03 7.707185e-03
5.900319e+00 4.999972e-01 9.999930e-01 2.828766e-03 6.973712e-03
6.000325e+00 4.999974e-01 9.999937e-01 2.559559e-03 6.310041e-03
6.100330e+00 4.999977e-01 9.999943e-01 2.315972e-03 5.709531e-03
